derived_sample_id	arabiensis_prob_mean	coluzzii_prob_mean	fontenillei_prob_mean	gambiae_prob_mean	gcx1_prob_mean	gcx2_prob_mean	gcx3_prob_mean	gcx4_prob_mean	melas_prob_mean	merus_prob_mean	quadriannulatus_prob_mean	max_mean_prob_taxon	max_mean_taxon_prob_diff	max_mean_taxon_prob_qual	arabiensis_votes	coluzzii_votes	fontenillei_votes	gambiae_votes	gcx1_votes	gcx2_votes	gcx3_votes	gcx4_votes	melas_votes	merus_votes	quadriannulatus_votes	max_votes_taxon	max_votes_taxon_ratio_diff
VBS83204-7466STDY14206643	0.9980686695278971	0.0004721030042918455	4.291845493562232e-05	0.0011158798283261804	8.583690987124464e-05	0.00012875536480686693	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	arabiensis	0.9969527896995709	29.515429570007658	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83205-7466STDY14206644	0.9983261802575107	0.0006008583690987125	8.583690987124464e-05	0.0008583690987124464	0.0	4.291845493562232e-05	0.0	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.9974678111587983	30.655983350771848	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83206-7466STDY14206691	0.9982832618025751	0.0004291845493562232	4.291845493562232e-05	0.0009012875536480687	4.291845493562232e-05	0.0002145922746781116	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.997381974248927	30.443903675160104	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83207-7466STDY14206692	0.9975107296137339	0.0004291845493562232	4.291845493562232e-05	0.001888412017167382	0.0	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9956223175965665	27.22820797409929	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83208-7466STDY14206693	0.9982403433476394	0.0006437768240343348	0.0	0.0008583690987124464	4.291845493562232e-05	0.0002145922746781116	0.0	0.0	0.0	0.0	0.0	arabiensis	0.997381974248927	30.655609924733906	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83209-7466STDY14206694	0.9982403433476394	0.0006008583690987125	4.291845493562232e-05	0.0009012875536480687	0.0	0.00012875536480686693	0.0	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.9973390557939914	30.443716958127528	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83210-7466STDY14206695	0.9982832618025751	0.0005150214592274677	0.0	0.0009871244635193132	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	arabiensis	0.9972961373390558	30.048818304224238	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83211-7466STDY14206696	0.9983690987124464	0.0002575107296137339	4.291845493562232e-05	0.0009871244635193132	0.0	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.00012875536480686693	4.291845493562232e-05	arabiensis	0.997381974248927	30.04919171420844	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83212-7466STDY14206697	0.9984978540772532	0.0004721030042918455	4.291845493562232e-05	0.0007725321888412017	0.0	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.997725321888412	31.114304955924705	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83213-7466STDY14206698	0.9982403433476394	0.00025751072961373387	0.0	0.001072961373390558	8.583690987124464e-05	0.00012875536480686693	4.291845493562232e-05	0.0	0.0	0.00012875536480686693	4.291845493562232e-05	arabiensis	0.9971673819742489	29.686509895843948	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83214-7466STDY14206699	0.9981115879828326	0.00034334763948497857	8.583690987124464e-05	0.0011587982832618026	4.291845493562232e-05	8.583690987124464e-05	8.583690987124464e-05	0.0	8.583690987124464e-05	0.0	0.0	arabiensis	0.9969527896995708	29.35171217168892	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83215-7466STDY14206700	0.9986266094420602	0.0006008583690987125	0.0	0.0007296137339055795	0.0	0.0	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9978969957081546	31.363100742676586	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83216-7466STDY14206701	0.9982403433476394	0.00030042918454935627	0.0	0.0012875536480686696	8.583690987124464e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	arabiensis	0.9969527896995708	28.8946975028281	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83217-7466STDY14206702	0.9977682403433475	0.0006008583690987125	4.291845493562232e-05	0.001502145922746781	0.0	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9962660944206008	28.223175237355942	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83218-7466STDY14206703	0.9985836909871244	0.00030042918454935627	4.291845493562232e-05	0.0009871244635193132	0.0	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9975965665236051	30.050125098728916	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83219-7466STDY14206704	0.9984549356223176	0.0004291845493562232	0.0	0.0009871244635193132	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9974678111587982	30.049565092089306	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83220-7466STDY14206705	0.9984549356223176	0.00025751072961373387	4.291845493562232e-05	0.001201716738197425	0.0	4.291845493562232e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9972532188841201	29.195263217407177	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83221-7466STDY14206706	0.9989270386266095	0.00017167381974248928	4.291845493562232e-05	0.0007296137339055795	0.0	0.00012875536480686693	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9981974248927039	31.364407087946958	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83222-7466STDY14206707	0.9981115879828326	0.0002145922746781116	4.291845493562232e-05	0.0015021459227467812	0.0	8.583690987124464e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9966094420600858	28.224669455440043	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83223-7466STDY14206708	0.9984120171673819	0.00030042918454935627	4.291845493562232e-05	0.001072961373390558	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	0.0	0.0	8.583690987124464e-05	arabiensis	0.9973390557939914	29.68725671581373	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83224-7466STDY14206709	0.998755364806867	0.00030042918454935627	0.0	0.0007725321888412017	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	arabiensis	0.9979828326180258	31.11542484887021	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83225-7466STDY14206710	0.9969098712446351	0.0009012875536480687	8.583690987124464e-05	0.001888412017167382	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	0.0	0.0	0.00012875536480686693	arabiensis	0.9950214592274678	27.225591179207967	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83226-7466STDY14206711	0.9983261802575107	0.00034334763948497857	4.291845493562232e-05	0.0011587982832618026	0.0	8.583690987124464e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9971673819742489	29.352645796994793	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83227-7466STDY14206712	0.9987124463519312	0.00030042918454935627	0.0	0.0008154506437768241	0.0	0.0	0.0	0.0	8.583690987124464e-05	0.0	8.583690987124464e-05	arabiensis	0.9978969957081544	30.880427291191715	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83228-7466STDY14206713	0.9988841201716738	0.0004291845493562232	0.0	0.0005579399141630902	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9983261802575107	32.52927599881414	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83229-7466STDY14206714	0.9986266094420602	0.00034334763948497857	0.0	0.0009012875536480687	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9977253218884121	30.44539712249896	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83230-7466STDY14206715	0.9990557939914163	0.00012875536480686693	4.291845493562232e-05	0.0005150214592274677	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	8.583690987124464e-05	arabiensis	0.9985407725321889	32.87764333522915	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83231-7466STDY14206716	0.9984120171673819	0.00025751072961373387	8.583690987124464e-05	0.0010300429184549357	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.00012875536480686693	0.0	arabiensis	0.9973819742489269	29.864544368552945	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83232-7466STDY14206717	0.9984549356223176	0.00030042918454935627	4.291845493562232e-05	0.001201716738197425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9972532188841201	29.195263217407177	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83233-7466STDY14206718	0.9984549356223176	0.0004721030042918455	0.00012875536480686693	0.0008154506437768241	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9976394849785407	30.87930735011397	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83234-7466STDY14206719	0.9959656652360516	0.0009012875536480687	4.291845493562232e-05	0.002618025751072961	0.00012875536480686693	0.0002145922746781116	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	4.291845493562232e-05	arabiensis	0.9933476394849786	25.802704363522203	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83235-7466STDY14206720	0.9979828326180258	0.0006866952789699571	0.0	0.0012446351931330471	0.0	0.0	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9967381974248928	29.040809588598414	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83236-7466STDY14206721	0.9982832618025751	0.00038626609442060086	0.0	0.0011158798283261804	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	8.583690987124464e-05	0.0	0.0	arabiensis	0.9971673819742489	29.516363235456506	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83237-7466STDY14206722	0.9983261802575107	8.583690987124464e-05	0.0	0.0011158798283261804	0.00012875536480686693	0.00017167381974248928	0.00012875536480686693	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9972103004291846	29.51654994446187	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83238-7466STDY14206723	0.9971673819742489	0.000944206008583691	0.0	0.0016738197424892704	0.0	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	arabiensis	0.9954935622317597	27.750593520918766	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83239-7466STDY14206724	0.9982403433476394	0.00038626609442060086	0.0	0.001072961373390558	0.0	0.00012875536480686693	0.0	4.291845493562232e-05	0.0	8.583690987124464e-05	4.291845493562232e-05	arabiensis	0.9971673819742489	29.686509895843948	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83240-7466STDY14206725	0.9979828326180258	0.0006866952789699571	4.291845493562232e-05	0.001201716738197425	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9967811158798283	29.193209241703883	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83241-7466STDY14206726	0.9987982832618025	0.00034334763948497857	0.0	0.0007725321888412017	0.0	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9980257510729613	31.11561146962174	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83242-7466STDY14206727	0.9981974248927039	0.00038626609442060086	0.0	0.001072961373390558	8.583690987124464e-05	0.00012875536480686693	4.291845493562232e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	arabiensis	0.9971244635193134	29.686323170783464	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83243-7466STDY14206728	0.9985836909871244	0.00034334763948497857	0.0	0.0007725321888412017	0.00012875536480686693	8.583690987124464e-05	0.0	0.0	0.0	8.583690987124464e-05	0.0	arabiensis	0.9978111587982832	31.11467828566091	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83244-7466STDY14206729	0.9990987124463518	0.00030042918454935627	0.0	0.0004291845493562232	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9986695278969956	33.66964219168784	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83245-7466STDY14206730	0.9985836909871244	0.00034334763948497857	8.583690987124464e-05	0.0008154506437768241	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9977682403433475	30.87986735675358	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83246-7466STDY14206731	0.9985836909871244	0.0002145922746781116	0.0	0.0010300429184549355	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	8.583690987124464e-05	0.0	arabiensis	0.9975536480686694	29.865291060120416	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83247-7466STDY14206732	0.9981545064377683	0.0005150214592274677	4.291845493562232e-05	0.0010300429184549357	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.00012875536480686693	0.0	arabiensis	0.9971244635193133	29.863424090433597	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83248-7466STDY14206733	0.9986266094420602	0.0004721030042918455	0.0	0.0009012875536480687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9977253218884121	30.44539712249896	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83249-7466STDY14206734	0.9987982832618025	0.00025751072961373387	0.0	0.0007725321888412017	0.0	4.291845493562232e-05	0.0	0.0	0.0	0.00012875536480686693	0.0	arabiensis	0.9980257510729613	31.11561146962174	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83250-7466STDY14206735	0.9983690987124464	0.0004721030042918455	0.0	0.0010300429184549355	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9973390557939914	29.86435767559994	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83251-7466STDY14206736	0.9980686695278971	0.0004291845493562232	4.291845493562232e-05	0.0011587982832618026	8.583690987124464e-05	8.583690987124464e-05	0.0	0.0	0.0	8.583690987124464e-05	4.291845493562232e-05	arabiensis	0.9969098712446353	29.35152542254058	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83252-7466STDY14206737	0.9983690987124464	0.0006866952789699571	0.0	0.0008154506437768241	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9975536480686695	30.878933972233103	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83253-7466STDY14206738	0.9987124463519312	0.00030042918454935627	0.0	0.0008583690987124464	0.0	8.583690987124464e-05	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9978540772532188	30.657663370709297	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83254-7466STDY14206739	0.9985836909871244	0.00038626609442060086	4.291845493562232e-05	0.0009012875536480687	0.0	8.583690987124464e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9976824034334764	30.445210469664783	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83255-7466STDY14206740	0.9984978540772532	0.00038626609442060086	4.291845493562232e-05	0.0007725321888412017	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	4.291845493562232e-05	0.0	8.583690987124464e-05	4.291845493562232e-05	arabiensis	0.997725321888412	31.114304955924705	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83256-7466STDY14206787	0.9980686695278971	0.0005150214592274677	0.0	0.0011587982832618026	0.0	0.00017167381974248928	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	arabiensis	0.9969098712446353	29.35152542254058	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83257-7466STDY14206788	0.9991416309012876	0.00017167381974248928	8.583690987124464e-05	0.00038626609442060086	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	arabiensis	0.998755364806867	34.127403541479914	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83258-7466STDY14206789	0.9984549356223176	0.00034334763948497857	0.0	0.0010300429184549355	0.0	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9974248927038626	29.864731053480806	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83259-7466STDY14206790	0.9978969957081545	0.0006437768240343348	0.0	0.0011158798283261804	4.291845493562232e-05	8.583690987124464e-05	0.00012875536480686693	0.0	0.0	8.583690987124464e-05	0.0	arabiensis	0.9967811158798283	29.51468249310071	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83260-7466STDY14206791	0.9984120171673819	0.00038626609442060086	0.0	0.001072961373390558	0.0	0.00012875536480686693	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9973390557939914	29.68725671581373	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83261-7466STDY14206792	0.9984120171673819	0.0004721030042918455	4.291845493562232e-05	0.0009012875536480688	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9975107296137339	30.44446377809731	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83262-7466STDY14206793	0.9983261802575107	0.00025751072961373387	4.291845493562232e-05	0.0011158798283261804	4.291845493562232e-05	8.583690987124464e-05	0.0	4.291845493562232e-05	0.0	0.0	8.583690987124464e-05	arabiensis	0.9972103004291846	29.51654994446187	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83263-7466STDY14206794	0.9986695278969957	0.00038626609442060086	8.583690987124464e-05	0.0006866952789699571	0.0	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	8.583690987124464e-05	arabiensis	0.9979828326180258	31.626576737510135	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83264-7466STDY14206795	0.9984120171673819	0.0004291845493562232	0.0	0.0011587982832618026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9972532188841201	29.353019190926634	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83265-7466STDY14206796	0.9985836909871244	0.00017167381974248928	0.0	0.001072961373390558	4.291845493562232e-05	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	0.0	0.0	arabiensis	0.9975107296137339	29.688003407381203	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83266-7466STDY14206797	0.9971244635193134	0.0007725321888412017	4.291845493562232e-05	0.0014163090128755365	0.00017167381974248928	0.00038626609442060086	0.0	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	arabiensis	0.9957081545064379	28.475913219247065	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83267-7466STDY14206798	0.9987124463519312	0.00025751072961373387	0.0	0.0008154506437768241	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	0.0	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9978969957081544	30.880427291191715	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83268-7466STDY14206799	0.9984978540772532	0.0004291845493562232	4.291845493562232e-05	0.0008583690987124464	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9976394849785408	30.656730106534955	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83269-7466STDY14206800	0.9982403433476394	0.0004291845493562232	0.0	0.0012446351931330471	0.0	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9969957081545064	29.041930059404063	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83270-7466STDY14206801	0.9984978540772532	0.0005150214592274677	4.291845493562232e-05	0.0008583690987124464	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9976394849785408	30.656730106534955	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83271-7466STDY14206802	0.9987124463519312	0.00030042918454935627	4.291845493562232e-05	0.0007296137339055795	0.0	0.00012875536480686693	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9979828326180257	31.363474024280546	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83272-7466STDY14206803	0.997725321888412	0.0006866952789699571	4.291845493562232e-05	0.0011158798283261804	4.291845493562232e-05	0.0002145922746781116	0.0	8.583690987124464e-05	0.0	8.583690987124464e-05	0.0	arabiensis	0.9966094420600858	29.513935287658875	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83273-7466STDY14206804	0.9976824034334765	0.0006008583690987125	8.583690987124464e-05	0.0014163090128755365	4.291845493562232e-05	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	8.583690987124464e-05	0.0	arabiensis	0.996266094420601	28.478342629695398	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83274-7466STDY14206805	0.9988412017167382	0.00025751072961373387	0.0	0.0008154506437768241	0.0	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.9980257510729613	30.880987153447002	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83275-7466STDY14206806	0.9961373390557939	0.001201716738197425	0.00012875536480686693	0.0019742489270386265	0.00012875536480686693	0.00025751072961373387	0.0	8.583690987124464e-05	0.0	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9941630901287553	27.029172868199826	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83276-7466STDY14206807	0.996695278969957	0.001201716738197425	8.583690987124464e-05	0.0017167381974248928	8.583690987124464e-05	0.00017167381974248928	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9949785407725321	27.638583055943013	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83277-7466STDY14206808	0.9978969957081545	0.0007725321888412017	8.583690987124464e-05	0.0011587982832618026	0.0	8.583690987124464e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9967381974248927	29.350778345633632	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83278-7466STDY14206809	0.9980257510729613	0.0004291845493562232	8.583690987124464e-05	0.0012446351931330473	0.00012875536480686693	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	arabiensis	0.9967811158798283	29.040996353808776	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83279-7466STDY14206810	0.9984978540772532	0.00030042918454935627	0.0	0.0010300429184549355	0.0	0.00017167381974248928	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9974678111587982	29.86491773038421	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83280-7466STDY14206811	0.9990987124463518	0.00030042918454935627	4.291845493562232e-05	0.00038626609442060086	0.00012875536480686693	4.291845493562232e-05	0.0	0.0	0.0	0.0	0.0	arabiensis	0.9987124463519312	34.1272169848606	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83281-7466STDY14206812	0.9984549356223176	0.0006866952789699571	0.0	0.0007296137339055795	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.997725321888412	31.3623540832028	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83282-7466STDY14206813	0.9988412017167382	0.00030042918454935627	4.291845493562232e-05	0.0006008583690987125	8.583690987124464e-05	0.0	8.583690987124464e-05	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9982403433476394	32.20724261598501	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83283-7466STDY14206814	0.9984120171673819	0.0005150214592274677	0.0	0.0007725321888412017	4.291845493562232e-05	8.583690987124464e-05	0.0	0.0	8.583690987124464e-05	4.291845493562232e-05	4.291845493562232e-05	arabiensis	0.9976394849785407	31.11393159409344	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83284-7466STDY14206815	0.9970386266094421	0.0006866952789699571	4.291845493562232e-05	0.0015879828326180257	0.00017167381974248928	0.0002145922746781116	4.291845493562232e-05	8.583690987124464e-05	0.0	8.583690987124464e-05	4.291845493562232e-05	arabiensis	0.995450643776824	27.978661534402306	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83285-7466STDY14206816	0.9980257510729613	0.0004721030042918455	4.291845493562232e-05	0.0013304721030042918	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	0.0	arabiensis	0.996695278969957	28.751359416967425	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83286-7466STDY14206817	0.9981545064377683	0.0004721030042918455	0.0	0.001201716738197425	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	4.291845493562232e-05	0.0	4.291845493562232e-05	arabiensis	0.9969527896995708	29.193956254359968	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83287-7466STDY14206818	0.9978111587982833	0.0005579399141630902	4.291845493562232e-05	0.0012875536480686696	8.583690987124464e-05	0.00017167381974248928	0.0	0.0	0.0	4.291845493562232e-05	0.0	arabiensis	0.9965236051502147	28.89282989085359	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
VBS83288-7466STDY14206819	0.9981974248927039	0.0005150214592274677	0.0	0.0011587982832618026	4.291845493562232e-05	4.291845493562232e-05	0.0	0.0	0.0	0.0	4.291845493562232e-05	arabiensis	0.9970386266094421	29.352085645896366	233	0	0	0	0	0	0	0	0	0	0	arabiensis	0.9999999999995709
